ID_Pedidos,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_vehicle,Festival,duracion(min),ID_Clientes,ID_Comercios,ID_Repartidores
0xc59b ,2022-02-18,18:50:00,18:55:00,Fog,Medium ,scooter ,No ,5,646,157,11
0x3988 ,2022-03-05,10:55:00,11:00:00,Fog,Low ,motorcycle ,No ,5,788,124,90
0x447e ,2022-04-01,15:15:00,15:20:00,Stormy,Medium ,scooter ,No ,5,444,16,6
0xa84e ,2022-03-29,17:50:00,18:05:00,Windy,Medium ,motorcycle ,No ,15,621,141,13
0x9910 ,2022-03-11,11:45:00,11:55:00,Stormy,High ,motorcycle ,No ,10,36,175,98
0xcd19 ,2022-02-11,23:00:00,23:15:00,Windy,Low ,motorcycle ,No ,15,638,173,54
0x85bd ,2022-03-15,09:40:00,09:55:00,Stormy,Low ,motorcycle ,No ,15,280,183,97
0xbd69 ,2022-03-10,20:15:00,20:30:00,Fog,Jam ,motorcycle ,No ,15,327,123,66
0x7563 ,2022-03-23,17:15:00,17:20:00,Windy,Medium ,motorcycle ,No ,5,49,32,27
0xa1eb ,2022-03-17,14:45:00,14:50:00,Cloudy,High ,motorcycle ,No ,5,255,82,12
0xa89f ,2022-03-17,19:55:00,20:00:00,Cloudy,Jam ,scooter ,No ,5,474,18,54
0x3129 ,2022-04-01,23:25:00,23:35:00,Windy,Low ,scooter ,No ,10,995,24,67
0x5a0a ,2022-03-28,15:20:00,15:30:00,Stormy,Medium ,motorcycle ,No ,10,6,59,38
0x18eb ,2022-03-27,22:00:00,22:10:00,Cloudy,Jam ,motorcycle ,No ,10,48,108,45
0x57e5 ,2022-03-19,15:55:00,16:10:00,Cloudy,Medium ,scooter ,No ,15,752,29,54
0x6b3f ,2022-03-02,23:10:00,23:20:00,Stormy,Low ,motorcycle ,No ,10,34,44,49
0x5f03 ,2022-03-20,23:30:00,23:35:00,Cloudy,Low ,scooter ,No ,5,275,178,31
0xb1b5 ,2022-03-18,21:20:00,21:35:00,Cloudy,Jam ,motorcycle ,No ,15,242,14,40
0xd79e ,2022-02-13,13:00:00,13:05:00,Cloudy,High ,motorcycle ,No ,5,930,86,28
0x287d ,2022-03-13,08:35:00,08:40:00,Sandstorms,Low ,scooter ,No ,5,677,154,95
0xbdb8 ,2022-04-05,08:55:00,09:10:00,Sunny,Low ,electric_scooter ,No ,15,850,124,92
0x550c ,2022-03-14,18:40:00,18:50:00,Sunny,Medium ,motorcycle ,No ,10,181,148,46
0x9d8a ,2022-03-21,20:30:00,20:40:00,Windy,Jam ,motorcycle ,No ,10,153,186,65
0xc066 ,2022-02-15,10:45:00,10:55:00,Stormy,Low ,motorcycle ,No ,10,861,61,35
0x1d41 ,2022-03-31,21:15:00,21:30:00,Sandstorms,Jam ,motorcycle ,Yes ,15,753,50,5
0xa4ed ,2022-03-03,17:30:00,17:35:00,Windy,Medium ,scooter ,No ,5,847,121,32
0x7798 ,2022-03-10,17:40:00,17:55:00,Cloudy,Medium ,motorcycle ,No ,15,637,175,77
0x7b00 ,2022-03-03,17:10:00,17:15:00,Sandstorms,Medium ,scooter ,No ,5,345,9,25
0xb544 ,2022-03-05,20:35:00,20:45:00,Fog,Jam ,motorcycle ,No ,10,953,150,81
0x5e2f ,2022-03-03,12:30:00,12:40:00,Windy,High ,motorcycle ,No ,10,581,59,28
0x9a7 ,2022-04-03,20:10:00,20:20:00,Sunny,Jam ,motorcycle ,No ,10,479,67,38
0x9301 ,2022-03-11,22:00:00,22:10:00,Cloudy,Jam ,motorcycle ,No ,10,372,43,68
0xaee6 ,2022-03-10,21:00:00,21:05:00,Sandstorms,Jam ,scooter ,No ,5,280,56,53
0x3edc ,2022-03-30,18:00:00,18:10:00,Windy,Medium ,motorcycle ,No ,10,527,118,83
0x1e23 ,2022-03-04,23:15:00,23:30:00,Sandstorms,Low ,scooter ,No ,15,79,61,75
0x520b ,2022-03-11,20:35:00,20:40:00,Cloudy,Jam ,motorcycle ,No ,5,219,65,76
0x6744 ,2022-03-07,10:25:00,10:35:00,Sunny,Low ,motorcycle ,No ,10,976,61,72
0x1629 ,2022-04-04,18:45:00,18:55:00,Fog,Medium ,motorcycle ,No ,10,261,76,16
0x33e0 ,2022-03-06,23:20:00,23:25:00,Sunny,Low ,scooter ,No ,5,187,92,9
0x2257 ,2022-03-10,23:50:00,00:00:00,Fog,Low ,motorcycle ,No ,10,81,27,29
0xaba7 ,2022-03-25,18:45:00,18:55:00,Cloudy,Medium ,motorcycle ,No ,10,462,97,23
0x35ac ,2022-03-04,22:55:00,23:00:00,Stormy,Low ,motorcycle ,No ,5,392,172,26
0x549a ,2022-03-25,18:30:00,18:35:00,Cloudy,Medium ,motorcycle ,No ,5,902,83,54
0x31c0 ,2022-03-17,13:30:00,13:40:00,Sunny,High ,scooter ,No ,10,3,83,60
0x4e59 ,2022-03-03,19:35:00,19:40:00,Sunny,Jam ,motorcycle ,No ,5,279,134,48
0x1b9c ,2022-03-05,20:15:00,20:30:00,Windy,Jam ,scooter ,No ,15,389,186,42
0x54b0 ,2022-03-17,09:20:00,09:30:00,Windy,Low ,motorcycle ,No ,10,614,57,59
0x3769 ,2022-04-06,17:50:00,18:00:00,Stormy,Medium ,motorcycle ,No ,10,753,103,21
0x4fb6 ,2022-04-05,08:15:00,08:25:00,Sandstorms,Low ,motorcycle ,No ,10,301,127,77
0xdb1f ,2022-02-16,20:50:00,20:55:00,Fog,Jam ,electric_scooter ,No ,5,671,144,100
0x3dab ,2022-03-16,20:00:00,20:15:00,Windy,Jam ,scooter ,No ,15,267,138,23
0xc697 ,2022-02-11,10:10:00,10:25:00,Stormy,Low ,motorcycle ,No ,15,768,174,70
0x1c49 ,2022-03-14,23:30:00,23:40:00,Stormy,Low ,motorcycle ,No ,10,295,155,56
0x43f8 ,2022-03-25,21:40:00,21:55:00,Cloudy,Jam ,scooter ,No ,15,584,42,95
0x60f7 ,2022-03-03,09:00:00,09:10:00,Sandstorms,Low ,scooter ,No ,10,447,54,75
0x7d65 ,2022-03-24,10:30:00,10:45:00,Stormy,Low ,motorcycle ,No ,15,720,53,64
0x2d8b ,2022-04-06,18:20:00,18:25:00,Fog,Medium ,scooter ,No ,5,898,186,5
0x1355 ,2022-03-21,20:55:00,21:05:00,Sandstorms,Jam ,motorcycle ,No ,10,37,149,83
0x557f ,2022-03-28,19:00:00,19:15:00,Stormy,Medium ,scooter ,No ,15,295,128,46
0xb344 ,2022-03-20,19:20:00,19:35:00,Stormy,Jam ,scooter ,No ,15,329,114,79
0x73ba ,2022-03-20,23:45:00,00:00:00,Fog,Low ,electric_scooter ,No ,15,850,36,10
0xc814 ,2022-02-11,10:30:00,10:35:00,Sandstorms,Low ,motorcycle ,No ,5,717,20,50
0x4b52 ,2022-04-03,17:35:00,17:50:00,Sunny,Medium ,motorcycle ,No ,15,803,165,34
0xcb22 ,2022-02-13,23:15:00,23:20:00,Fog,Low ,motorcycle ,No ,5,580,99,44
0x7456 ,2022-03-04,23:20:00,23:25:00,Sandstorms,Low ,scooter ,No ,5,930,184,43
0x572f ,2022-04-02,20:55:00,21:05:00,Windy,Jam ,motorcycle ,No ,10,643,114,1
0x7be3 ,2022-03-21,10:45:00,11:00:00,Sunny,Low ,motorcycle ,No ,15,144,49,14
0xabc3 ,2022-04-04,23:25:00,23:35:00,Sunny,Low ,electric_scooter ,No ,10,151,12,46
0x6ed4 ,2022-03-06,17:20:00,17:30:00,Cloudy,Medium ,scooter ,Yes ,10,910,176,99
0x7a89 ,2022-03-07,20:40:00,20:55:00,Sandstorms,Jam ,electric_scooter ,No ,15,640,56,15
0x8b81 ,2022-03-13,17:35:00,17:40:00,Sunny,Medium ,motorcycle ,No ,5,651,164,4
0x6d5a ,2022-03-09,21:40:00,21:45:00,Fog,Jam ,motorcycle ,No ,5,165,24,73
0xc43a ,2022-02-11,09:55:00,10:10:00,Stormy,Low ,motorcycle ,No ,15,786,126,26
0x4c94 ,2022-03-31,22:50:00,22:55:00,Stormy,Low ,motorcycle ,No ,5,541,67,55
0x8d3 ,2022-03-09,08:30:00,08:35:00,Sunny,Low ,motorcycle ,No ,5,63,108,80
0xcfbd ,2022-02-16,23:55:00,00:05:00,Sandstorms,Low ,motorcycle ,No ,10,382,79,13
0xaad9 ,2022-03-27,23:10:00,23:25:00,Cloudy,Low ,scooter ,No ,15,917,27,45
0x8356 ,2022-03-13,12:30:00,12:40:00,Sandstorms,High ,scooter ,No ,10,316,35,35
0x874a ,2022-04-03,12:25:00,12:35:00,Stormy,High ,scooter ,No ,10,133,117,54
0x5da7 ,2022-03-21,09:00:00,09:10:00,Fog,Low ,motorcycle ,No ,10,331,124,19
0x14e0 ,2022-03-13,18:30:00,18:35:00,Fog,Medium ,motorcycle ,No ,5,630,52,98
0xacbe ,2022-03-09,11:45:00,11:50:00,Sandstorms,High ,motorcycle ,No ,5,292,157,26
0x7a0a ,2022-03-08,23:50:00,23:55:00,Sunny,Low ,motorcycle ,No ,5,446,99,5
0x8729 ,2022-03-20,18:30:00,18:45:00,Windy,Medium ,motorcycle ,No ,15,95,135,49
0x4daf ,2022-03-21,21:15:00,21:25:00,Windy,Jam ,scooter ,No ,10,845,90,43
0x8a98 ,2022-03-10,22:20:00,22:35:00,Fog,Low ,motorcycle ,No ,15,935,131,50
0xaf4 ,2022-03-09,20:55:00,21:00:00,Fog,Jam ,motorcycle ,No ,5,644,84,17
0xb1c ,2022-03-01,08:25:00,08:40:00,Fog,Low ,motorcycle ,No ,15,994,19,44
0x2ecc ,2022-03-26,22:15:00,22:20:00,Sunny,Low ,scooter ,No ,5,703,57,32
0xdf37 ,2022-02-11,14:00:00,14:05:00,Stormy,High ,motorcycle ,No ,5,444,160,44
0x91a7 ,2022-03-21,17:30:00,17:45:00,Cloudy,Medium ,scooter ,No ,15,601,95,99
0x4ff3 ,2022-03-03,17:40:00,17:50:00,Fog,Medium ,scooter ,No ,10,351,84,12
0x5e90 ,2022-04-05,08:45:00,09:00:00,Sunny,Low ,scooter ,No ,15,553,35,53
0xd52d ,2022-02-11,09:45:00,09:55:00,Cloudy,Low ,motorcycle ,No ,10,26,170,69
0xc0f9 ,2022-02-17,19:45:00,19:55:00,Stormy,Jam ,scooter ,No ,10,894,12,74
0xcb3e ,2022-02-12,17:40:00,17:50:00,Sandstorms,Medium ,motorcycle ,No ,10,252,162,88
0x3ed4 ,2022-03-19,09:50:00,10:05:00,Fog,Low ,motorcycle ,No ,15,373,154,78
0xae40 ,2022-03-26,23:40:00,23:50:00,Sandstorms,Low ,electric_scooter ,No ,10,57,71,60
0x80d3 ,2022-03-31,19:50:00,20:00:00,Cloudy,Jam ,motorcycle ,No ,10,66,186,82
0xdd7c ,2022-02-17,19:15:00,19:25:00,Windy,Jam ,scooter ,No ,10,925,117,29
0x2af3 ,2022-03-18,17:35:00,17:45:00,Sandstorms,Medium ,scooter ,No ,10,775,175,80
0x22d1 ,2022-03-13,13:25:00,13:35:00,Sandstorms,High ,motorcycle ,No ,10,151,50,49
0x6f87 ,2022-03-16,23:25:00,23:35:00,Cloudy,Low ,scooter ,No ,10,459,128,46
0x1ca4 ,2022-03-06,19:15:00,19:25:00,Sunny,Jam ,scooter ,No ,10,401,97,25
0x3e39 ,2022-04-01,21:40:00,21:45:00,Stormy,Jam ,motorcycle ,No ,5,701,163,97
0x2575 ,2022-03-01,11:35:00,11:40:00,Windy,High ,motorcycle ,No ,5,584,32,57
0xdcc2 ,2022-02-11,08:50:00,09:05:00,Stormy,Low ,motorcycle ,No ,15,824,21,95
0x20dc ,2022-03-19,20:00:00,20:10:00,Cloudy,Jam ,motorcycle ,No ,10,50,10,43
0xbc41 ,2022-03-01,17:35:00,17:40:00,Cloudy,Medium ,motorcycle ,No ,5,894,143,75
0x86ef ,2022-03-12,21:50:00,21:55:00,Stormy,Jam ,motorcycle ,No ,5,372,102,39
0xb45a ,2022-03-04,21:00:00,21:15:00,Sandstorms,Jam ,scooter ,No ,15,946,54,11
0x847b ,2022-03-06,21:35:00,21:45:00,Fog,Jam ,motorcycle ,No ,10,930,153,91
0xa476 ,2022-03-05,23:15:00,23:30:00,Windy,Low ,motorcycle ,No ,15,401,42,69
0x1a0f ,2022-03-17,20:25:00,20:35:00,Windy,Jam ,scooter ,No ,10,613,30,74
0x7e3c ,2022-03-18,20:50:00,21:05:00,Cloudy,Jam ,motorcycle ,No ,15,441,31,45
0xb5c2 ,2022-04-01,10:55:00,11:10:00,Sunny,Low ,motorcycle ,No ,15,546,118,99
0xcfb6 ,2022-02-15,10:55:00,11:00:00,Stormy,Low ,scooter ,No ,5,531,5,49
0x59ff ,2022-03-24,15:55:00,16:00:00,Sandstorms,Medium ,scooter ,No ,5,596,113,36
0x5a94 ,2022-03-14,23:35:00,23:40:00,Sunny,Low ,electric_scooter ,No ,5,167,103,10
0x77a3 ,2022-03-26,23:30:00,23:45:00,Sandstorms,Low ,motorcycle ,No ,15,315,87,5
0xb995 ,2022-03-27,20:30:00,20:45:00,Sunny,Jam ,electric_scooter ,No ,15,124,156,77
0x3283 ,2022-03-02,18:15:00,18:30:00,Cloudy,Medium ,motorcycle ,No ,15,306,10,32
0x5560 ,2022-03-30,19:50:00,20:00:00,Sandstorms,Jam ,motorcycle ,No ,10,705,78,87
0x71bd ,2022-03-23,23:20:00,23:30:00,Stormy,Low ,motorcycle ,No ,10,269,62,11
0x437e ,2022-04-04,20:25:00,20:40:00,Cloudy,Jam ,scooter ,No ,15,74,100,56
0x55ea ,2022-03-10,18:00:00,18:05:00,Cloudy,Medium ,motorcycle ,No ,5,750,84,28
0x7eed ,2022-03-11,08:55:00,09:05:00,Sandstorms,Low ,scooter ,No ,10,536,74,80
0xc899 ,2022-02-15,23:20:00,23:25:00,Cloudy,Low ,motorcycle ,No ,5,479,4,84
0x843f ,2022-03-05,10:55:00,11:05:00,Fog,Low ,motorcycle ,No ,10,439,103,35
0x7f26 ,2022-03-13,22:30:00,22:45:00,Windy,Low ,scooter ,No ,15,768,184,38
0x4a89 ,2022-03-12,21:10:00,21:25:00,Sandstorms,Jam ,motorcycle ,No ,15,98,32,90
0xa6d7 ,2022-03-26,11:10:00,11:20:00,Sandstorms,High ,motorcycle ,No ,10,957,142,63
0x9c1a ,2022-03-28,19:20:00,19:25:00,Sunny,Jam ,scooter ,No ,5,114,20,4
0xd1fd ,2022-02-15,18:20:00,18:30:00,Windy,Medium ,motorcycle ,No ,10,532,57,18
0xb288 ,2022-03-09,21:55:00,22:05:00,Sunny,Jam ,scooter ,No ,10,54,12,64
0x893e ,2022-04-01,18:50:00,18:55:00,Cloudy,Medium ,motorcycle ,No ,5,58,43,11
0xb460 ,2022-04-05,09:15:00,09:25:00,Windy,Low ,motorcycle ,No ,10,978,26,1
0x36ec ,2022-03-16,20:10:00,20:15:00,Sunny,Jam ,motorcycle ,No ,5,127,134,27
0xcd7f ,2022-02-17,12:45:00,12:55:00,Sandstorms,High ,motorcycle ,No ,10,680,9,26
0x88a9 ,2022-03-03,22:15:00,22:30:00,Fog,Low ,motorcycle ,No ,15,529,18,71
0xc46c ,2022-02-14,18:35:00,18:40:00,Sunny,Medium ,motorcycle ,No ,5,313,136,33
0x192c ,2022-03-17,08:25:00,08:30:00,Cloudy,Low ,scooter ,No ,5,615,97,12
0x7fa ,2022-03-15,17:30:00,17:45:00,Cloudy,Medium ,scooter ,No ,15,838,155,26
0xc3ce ,2022-02-15,19:25:00,19:30:00,Sunny,Jam ,scooter ,No ,5,920,123,6
0xe10c ,2022-02-15,19:55:00,20:00:00,Sunny,Jam ,motorcycle ,No ,5,928,83,13
0x6427 ,2022-03-13,22:40:00,22:45:00,Stormy,Low ,motorcycle ,No ,5,419,34,5
0x2787 ,2022-03-12,23:00:00,23:15:00,Fog,Low ,motorcycle ,No ,15,38,175,66
0x1dc3 ,2022-03-14,19:45:00,19:55:00,Cloudy,Jam ,motorcycle ,No ,10,376,83,61
0x8921 ,2022-03-06,19:00:00,19:15:00,Fog,Medium ,electric_scooter ,No ,15,85,158,28
0xb0e6 ,2022-03-31,19:40:00,19:55:00,Windy,Jam ,electric_scooter ,No ,15,385,166,88
0xaf32 ,2022-03-21,21:50:00,21:55:00,Sunny,Jam ,motorcycle ,No ,5,640,95,47
0x4f6f ,2022-03-18,22:40:00,22:55:00,Stormy,Low ,scooter ,No ,15,548,79,84
0x4deb ,2022-03-14,17:25:00,17:40:00,Stormy,Medium ,motorcycle ,No ,15,880,119,49
0x3cfd ,2022-03-21,23:45:00,23:50:00,Sunny,Low ,motorcycle ,No ,5,298,98,48
0x7f29 ,2022-03-29,18:55:00,19:00:00,Fog,Medium ,motorcycle ,No ,5,800,20,65
0xc1b7 ,2022-02-16,21:30:00,21:40:00,Windy,Jam ,electric_scooter ,No ,10,684,116,69
0x9a30 ,2022-03-13,08:20:00,08:25:00,Stormy,Low ,scooter ,No ,5,416,174,92
0x87cc ,2022-03-28,10:10:00,10:15:00,Sandstorms,Low ,motorcycle ,No ,5,573,74,82
0x5cd2 ,2022-03-26,17:30:00,17:40:00,Sunny,Medium ,motorcycle ,No ,10,535,132,29
0x2b58 ,2022-03-07,21:00:00,21:05:00,Cloudy,Jam ,motorcycle ,No ,5,599,44,41
0x2e5b ,2022-03-14,21:15:00,21:30:00,Windy,Jam ,motorcycle ,No ,15,631,55,68
0x5072 ,2022-03-25,20:45:00,21:00:00,Fog,Jam ,motorcycle ,No ,15,50,2,79
0x488e ,2022-03-29,18:00:00,18:15:00,Cloudy,Medium ,motorcycle ,No ,15,18,55,17
0x7aca ,2022-03-25,22:30:00,22:45:00,Stormy,Low ,scooter ,No ,15,467,161,31
0x5700 ,2022-03-12,22:10:00,22:15:00,Stormy,Low ,motorcycle ,No ,5,828,6,25
0xd982 ,2022-02-13,12:35:00,12:40:00,Windy,High ,motorcycle ,No ,5,276,1,22
0x38d7 ,2022-03-19,08:50:00,09:00:00,Sunny,Low ,motorcycle ,No ,10,168,151,48
0xbd38 ,2022-03-25,21:10:00,21:25:00,Stormy,Jam ,motorcycle ,No ,15,246,141,10
0x5302 ,2022-03-02,18:35:00,18:50:00,Cloudy,Medium ,scooter ,No ,15,154,88,22
0x7b2e ,2022-03-06,18:15:00,18:30:00,Sandstorms,Medium ,motorcycle ,No ,15,106,45,31
0x3457 ,2022-04-05,22:30:00,22:45:00,Fog,Low ,motorcycle ,No ,15,377,162,15
0xaa26 ,2022-03-26,17:10:00,17:25:00,Sandstorms,Medium ,motorcycle ,No ,15,305,88,38
0xc89 ,2022-03-04,18:45:00,18:55:00,Sandstorms,Medium ,motorcycle ,No ,10,286,15,72
0x1046 ,2022-03-01,13:40:00,13:50:00,Sunny,High ,scooter ,No ,10,58,127,24
0xc5da ,2022-02-12,23:30:00,23:45:00,Windy,Low ,motorcycle ,No ,15,305,163,92
0xdfcd ,2022-02-12,21:10:00,21:15:00,Fog,Jam ,motorcycle ,No ,5,514,110,100
0xdddf ,2022-02-12,21:25:00,21:40:00,Cloudy,Jam ,motorcycle ,No ,15,205,32,11
0x400b ,2022-03-17,22:25:00,22:30:00,Sunny,Low ,motorcycle ,No ,5,689,36,27
0x2d67 ,2022-03-09,15:45:00,15:55:00,Cloudy,Medium ,motorcycle ,No ,10,286,148,7
0x307e ,2022-03-23,17:10:00,17:25:00,Windy,Medium ,motorcycle ,No ,15,213,81,16
0xd4bd ,2022-02-12,17:25:00,17:35:00,Sandstorms,Medium ,motorcycle ,No ,10,510,52,92
0x3984 ,2022-03-18,21:30:00,21:45:00,Stormy,Jam ,scooter ,No ,15,637,182,38
0x3a7e ,2022-03-06,20:15:00,20:20:00,Stormy,Jam ,motorcycle ,No ,5,881,108,82
0x28f9 ,2022-03-18,23:35:00,23:45:00,Fog,Low ,scooter ,No ,10,426,181,56
0x60a1 ,2022-03-27,19:10:00,19:25:00,Sunny,Jam ,scooter ,No ,15,52,158,53
0xd56d ,2022-02-11,18:30:00,18:45:00,Fog,Medium ,motorcycle ,No ,15,100,76,89
0xb4f0 ,2022-03-27,19:25:00,19:30:00,Windy,Jam ,motorcycle ,No ,5,510,150,93
0xa9ad ,2022-03-04,19:40:00,19:50:00,Sandstorms,Jam ,scooter ,No ,10,937,59,19
0x4a28 ,2022-03-27,21:00:00,21:15:00,Windy,Jam ,electric_scooter ,No ,15,207,81,72
0xa4aa ,2022-03-28,11:50:00,11:55:00,Cloudy,High ,electric_scooter ,No ,5,144,5,29
0x583c ,2022-03-09,21:15:00,21:20:00,Sunny,Jam ,motorcycle ,No ,5,783,2,75
0xb4d5 ,2022-03-17,18:35:00,18:50:00,Stormy,Medium ,motorcycle ,No ,15,812,159,84
0xb10b ,2022-03-30,21:35:00,21:45:00,Cloudy,Jam ,scooter ,No ,10,810,27,15
0xa355 ,2022-03-20,20:35:00,20:50:00,Sunny,Jam ,motorcycle ,No ,15,867,62,23
0xd9cd ,2022-02-15,09:10:00,09:15:00,Sandstorms,Low ,motorcycle ,No ,5,980,74,30
0x70b5 ,2022-04-03,10:40:00,10:55:00,Fog,Low ,motorcycle ,No ,15,231,80,88
0x1e21 ,2022-03-03,13:50:00,14:05:00,Sunny,High ,motorcycle ,No ,15,248,31,40
0x5ece ,2022-03-23,21:10:00,21:15:00,Sandstorms,Jam ,scooter ,Yes ,5,896,50,49
0x3e12 ,2022-03-09,19:00:00,19:15:00,Sunny,Medium ,motorcycle ,No ,15,778,6,43
0xb024 ,2022-03-19,08:20:00,08:35:00,Fog,Low ,motorcycle ,No ,15,338,119,98
0x117b ,2022-03-08,23:10:00,23:20:00,Stormy,Low ,motorcycle ,No ,10,879,149,56
0xa8ee ,2022-03-06,23:50:00,00:00:00,Cloudy,Low ,motorcycle ,No ,10,398,148,89
0xd3e0 ,2022-02-13,22:40:00,22:50:00,Sandstorms,Low ,motorcycle ,No ,10,489,134,89
0x1c70 ,2022-03-23,17:15:00,17:20:00,Sunny,Medium ,scooter ,No ,5,889,36,87
0x1b29 ,2022-04-03,13:25:00,13:40:00,Stormy,High ,motorcycle ,No ,15,946,158,89
0x6bcc ,2022-03-27,19:35:00,19:50:00,Sunny,Jam ,scooter ,No ,15,62,107,98
0x9b7e ,2022-03-31,23:30:00,23:45:00,Windy,Low ,motorcycle ,No ,15,125,71,33
0x6b0f ,2022-03-03,17:50:00,18:00:00,Windy,Medium ,motorcycle ,No ,10,877,33,23
0x1bbd ,2022-03-25,23:10:00,23:25:00,Sandstorms,Low ,motorcycle ,No ,15,334,171,6
0x52ab ,2022-03-28,18:10:00,18:25:00,Fog,Medium ,scooter ,No ,15,780,93,85
0x3754 ,2022-03-30,21:40:00,21:55:00,Sunny,Jam ,motorcycle ,No ,15,786,88,3
0xbe03 ,2022-04-06,19:15:00,19:20:00,Fog,Jam ,motorcycle ,No ,5,256,177,89
0xcab5 ,2022-02-13,22:50:00,23:00:00,Stormy,Low ,electric_scooter ,No ,10,675,109,21
0x45cb ,2022-03-06,17:55:00,18:10:00,Stormy,Medium ,motorcycle ,No ,15,115,122,36
0xd77d ,2022-02-13,10:45:00,10:55:00,Stormy,Low ,scooter ,No ,10,310,71,81
0x4cd1 ,2022-03-15,10:55:00,11:10:00,Fog,Low ,motorcycle ,No ,15,511,130,9
0xc536 ,2022-02-15,19:35:00,19:40:00,Fog,Jam ,motorcycle ,No ,5,409,176,32
0x1baf ,2022-03-19,10:25:00,10:40:00,Stormy,Low ,motorcycle ,No ,15,724,123,87
0xc898 ,2022-02-18,18:50:00,19:00:00,Cloudy,Medium ,scooter ,No ,10,529,97,20
0x31f8 ,2022-03-28,10:35:00,10:45:00,Sunny,Low ,scooter ,No ,10,618,112,71
0xc070 ,2022-02-13,10:35:00,10:50:00,Cloudy,Low ,motorcycle ,No ,15,348,146,82
0x6ced ,2022-04-04,18:00:00,18:05:00,Sunny,Medium ,motorcycle ,No ,5,129,125,91
0x8f16 ,2022-03-21,10:40:00,10:45:00,Stormy,Low ,scooter ,No ,5,602,163,82
0x6827 ,2022-03-24,14:30:00,14:40:00,Sandstorms,High ,motorcycle ,No ,10,184,43,23
0xc52e ,2022-02-13,08:15:00,08:25:00,Stormy,Low ,motorcycle ,No ,10,533,188,82
0x9232 ,2022-03-26,17:15:00,17:25:00,Sandstorms,Medium ,motorcycle ,No ,10,331,64,75
0xa6fa ,2022-03-19,11:10:00,11:25:00,Sandstorms,High ,scooter ,No ,15,833,188,63
0x7b01 ,2022-03-13,21:20:00,21:30:00,Windy,Jam ,motorcycle ,No ,10,192,156,87
0x4faf ,2022-04-02,19:45:00,19:55:00,Sandstorms,Jam ,scooter ,Yes ,10,569,64,52
0x90fe ,2022-03-15,09:45:00,09:50:00,Sandstorms,Low ,motorcycle ,No ,5,433,65,70
0x5ef7 ,2022-03-18,18:25:00,18:30:00,Windy,Medium ,motorcycle ,No ,5,130,30,97
0xbaa3 ,2022-03-11,08:30:00,08:35:00,Cloudy,Low ,electric_scooter ,No ,5,680,113,21
0x6250 ,2022-03-01,09:10:00,09:20:00,Sandstorms,Low ,motorcycle ,No ,10,906,173,92
0x8892 ,2022-03-08,19:20:00,19:25:00,Fog,Jam ,motorcycle ,No ,5,418,37,25
0xb2e8 ,2022-04-01,20:45:00,20:55:00,Sandstorms,Jam ,motorcycle ,No ,10,845,41,25
0x2b1f ,2022-03-26,12:40:00,12:45:00,Sunny,High ,scooter ,No ,5,248,124,86
0xc9d4 ,2022-02-18,18:25:00,18:35:00,Windy,Medium ,motorcycle ,No ,10,509,142,44
0x5805 ,2022-03-10,22:45:00,22:55:00,Stormy,Low ,motorcycle ,No ,10,913,41,16
0x6870 ,2022-03-19,17:50:00,18:00:00,Fog,Medium ,motorcycle ,No ,10,175,63,43
0xaad2 ,2022-03-20,22:40:00,22:55:00,Stormy,Low ,motorcycle ,No ,15,602,141,95
0xc6ff ,2022-02-11,22:30:00,22:40:00,Fog,Low ,scooter ,No ,10,597,18,8
0x5794 ,2022-03-07,21:35:00,21:40:00,Stormy,Jam ,scooter ,No ,5,391,62,4
0xd5d6 ,2022-02-13,21:35:00,21:40:00,Windy,Jam ,motorcycle ,No ,5,438,46,15
0x60a4 ,2022-03-13,20:55:00,21:10:00,Sandstorms,Jam ,motorcycle ,No ,15,592,85,87
0x58bc ,2022-03-20,20:25:00,20:40:00,Fog,Jam ,scooter ,No ,15,861,162,33
0x5ae8 ,2022-03-01,09:00:00,09:10:00,Stormy,Low ,motorcycle ,No ,10,706,42,85
0xdd25 ,2022-02-14,23:50:00,00:05:00,Stormy,Low ,scooter ,No ,15,499,115,41
0xae5f ,2022-03-29,20:40:00,20:55:00,Sunny,Jam ,motorcycle ,No ,15,66,77,79
0x1914 ,2022-03-26,19:15:00,19:25:00,Windy,Jam ,motorcycle ,No ,10,777,31,31
0x5369 ,2022-03-20,18:40:00,18:45:00,Stormy,Medium ,scooter ,No ,5,306,65,89
0xb0d ,2022-03-10,22:20:00,22:25:00,Sunny,Low ,scooter ,No ,5,379,158,71
0x866f ,2022-03-06,20:30:00,20:40:00,Sunny,Jam ,motorcycle ,No ,10,964,111,42
0x2e7a ,2022-03-16,19:25:00,19:35:00,Sunny,Jam ,motorcycle ,No ,10,866,26,22
0xc4f1 ,2022-02-14,20:00:00,20:05:00,Sandstorms,Jam ,scooter ,No ,5,138,124,69
0xb57f ,2022-03-18,17:30:00,17:45:00,Cloudy,Medium ,scooter ,No ,15,800,10,3
0x468c ,2022-04-02,19:00:00,19:15:00,Fog,Medium ,electric_scooter ,No ,15,632,82,47
0xdce0 ,2022-02-14,22:45:00,22:50:00,Fog,Low ,motorcycle ,No ,5,136,161,12
0x6ed5 ,2022-03-15,11:40:00,11:50:00,Cloudy,High ,scooter ,No ,10,237,104,41
